Feature,Importance,FieldID,FieldName
2306-0.0,0.00014521123692164134,2306,Weight change compared with 1 year ago
23101-0.0,0.00014438049737883782,23101,Whole body fat-free mass
20419-0.0,0.00014424664978736733,20419,Difficulty concentrating during worst period of anxiety
20404-0.0,0.00014261224973452055,20404,Ever physically dependent on alcohol
23127-0.0,0.00014134245640201127,23127,Trunk fat percentage
20416-0.0,0.0001395244224138712,20416,Frequency of consuming six or more units of alcohol
23125-0.0,0.00013737204755434292,23125,Arm fat-free mass (left)
20442-0.0,0.000133738996452676,20442,Lifetime number of depressed periods
6325-2.0,0.00013217400833840355,6325,
99999994-0.0,0.00013208077402322705,99999994,PHQ4
20527-0.0,0.00012778722337977497,20527,Been involved in combat or exposed to war-zone
20405-0.0,0.00012578159079154442,20405,"Ever had known person concerned about, or recommend reduction of, alcohol consumption"
4609-0.0,0.0001242039015042459,4609,Longest period of depression
23129-0.0,0.00012329751881649738,23129,Trunk fat-free mass
4631-0.0,0.0001221942070443381,4631,Ever unenthusiastic/disinterested for a whole week
20490-0.0,0.00012156390242334966,20490,Sexually molested as a child
1120-0.0,0.00012148466729997094,1120,Weekly usage of mobile phone in last 3 months
4559-0.0,0.00012123216955873621,4559,Family relationship satisfaction
22034-0.0,0.00012056819788262964,22034,Summed minutes activity
20458-0.0,0.00011920701620920951,20458,General happiness
20509-0.0,0.0001179539186291756,20509,Recent inability to stop or control worrying
5375-0.0,0.00011161767646927438,5375,Longest period of unenthusiasm / disinterest
1289-0.0,0.0001113710306204778,1289,Cooked vegetable intake
1873-0.0,0.00011101897856086301,1873,Number of full brothers
20525-0.0,0.00010917613887305283,20525,Able to pay rent/mortgage as an adult
6773-2.0,0.00010797348194892793,6773,Interval between previous point and current one in alphanumeric path (trail #2)
4195-0.0,0.00010752428922275972,4195,Pulse wave reflection index
1618-0.0,0.00010480175057120166,1618,Alcohol usually taken with meals
20512-0.0,0.00010456806357717156,20512,Recent feelings of foreboding
99999999-0.0,0.00010257739897044187,99999999,Anxiety
2473-0.0,0.00010037050169780123,2473,Other serious medical condition/disability diagnosed by doctor
1319-0.0,9.743007251349818e-05,1319,Dried fruit intake
1940-0.0,9.711940869389191e-05,1940,Irritability
20514-0.0,9.233222197507458e-05,20514,Recent lack of interest or pleasure in doing things
20497-0.0,8.947689419223666e-05,20497,Repeated disturbing thoughts of stressful experience in past month
1269-0.0,8.914467300346406e-05,1269,Exposure to tobacco smoke at home
20409-0.0,8.858731309955157e-05,20409,Frequency of feeling guilt or remorse after drinking alcohol in last year
1717-0.0,8.495352701105181e-05,1717,Skin colour
904-0.0,8.407322593300477e-05,904,Number of days/week of vigorous physical activity 10+ minutes
1950-0.0,8.161527929721998e-05,1950,Sensitivity / hurt feelings
4194-0.0,8.154588792021274e-05,4194,Pulse rate
20418-0.0,8.08999579701123e-05,20418,Impact on normal roles during worst period of anxiety
1727-0.0,7.994032972571812e-05,1727,Ease of skin tanning
20468-0.0,7.922807661181355e-05,20468,Ever believed in an un-real conspiracy against self
1787-0.0,7.877122840901494e-05,1787,Maternal smoking around birth
399-0.1,7.281511694462137e-05,399,Number of incorrect matches in round
1130-0.0,7.166572465180656e-05,1130,Hands-free device/speakerphone use with mobile phone in last 3 month
6348-2.0,7.081731211792028e-05,6348,Duration to complete numeric path (trail #1)
1518-0.0,7.039901309040117e-05,1518,Hot drink temperature
738-0.0,6.927927982365577e-05,738,Average total household income before tax
5496-0.0,6.6312475907401e-05,5496,Leg pain when walking ever disappears while walking
20016-0.0,6.62719120864971e-05,20016,Fluid intelligence score
20535-0.0,6.619005504895909e-05,20535,Waking too early
20520-0.0,6.567668439537838e-05,20520,Recent worrying too much about different things
1379-0.0,6.537270390015287e-05,1379,Lamb/mutton intake
1309-0.0,6.5097915420865e-05,1309,Fresh fruit intake
2887-0.0,6.414806872952324e-05,2887,Number of cigarettes previously smoked daily
20415-0.0,6.364387580324683e-05,20415,Ongoing addiction to alcohol
1767-0.0,6.281649967017521e-05,1767,Adopted as a child
894-0.0,6.199810134399198e-05,894,Duration of moderate activity
23126-0.0,6.139142180360742e-05,23126,Arm predicted mass (left)
20428-0.0,6.115404502576201e-05,20428,Professional informed about anxiety
6351-2.0,5.736810987327183e-05,6351,Total errors traversing alphanumeric path (trail #2)
21004-2.0,5.6869635250470215e-05,21004,Number of puzzles correct
816-0.0,5.614278010369073e-05,816,Job involves heavy manual or physical work
22033-0.0,5.591300279947888e-05,22033,Summed days activity
1408-0.0,5.5126513910246376e-05,1408,Cheese intake
884-0.0,5.375317524406031e-05,884,Number of days/week of moderate physical activity 10+ minutes
20515-0.0,5.151572304984729e-05,20515,Recent trouble relaxing
23324-2.0,4.9170582230899525e-05,23324,Number of symbol digit matches made correctly
20505-0.0,4.7483196802445345e-05,20505,Recent easy annoyance or irritability
1628-0.0,4.65961504545123e-05,1628,Alcohol intake versus 10 years previously
20532-0.0,4.6319031477993004e-05,20532,Did your sleep change?
20530-0.0,4.6111371772724774e-05,20530,Witnessed sudden violent death
20126-0.0,4.5996817346233865e-05,20126,Bipolar and major depression status
3761-0.0,4.5331479144585604e-05,3761,"Age hay fever, rhinitis or eczema diagnosed"
20427-0.0,4.502562791531524e-05,20427,Frequent trouble falling or staying asleep during worst period of anxiety
4285-0.0,4.489355096993098e-05,4285,Time to complete test
2030-0.0,4.367614299168247e-05,2030,Guilty feelings
20510-0.0,4.339335795190284e-05,20510,Recent feelings of depression
20548-0.0-9,4.1888572388905055e-05,20548,Manifestations of mania or irritability
23121-0.0,4.10939862747206e-05,23121,Arm fat-free mass (right)
2178-0.0,4.0681920486218036e-05,2178,Overall health rating
20529-0.0,4.0412680539816807e-05,20529,Victim of physically violent crime
20420-0.0,3.985276271672188e-05,20420,Longest period spent worried or anxious
20544-0.0-3,3.963067841692099e-05,20544,Depression diagnosed by professional
20435-0.0,3.9587451364955366e-05,20435,Difficulty concentrating during worst depression
1920-0.0,3.949061605701079e-05,1920,Mood swings
1070-0.0,3.879880420270719e-05,1070,Time spent watching television (TV)
4282-0.0,3.875057141469472e-05,4282,Maximum digits remembered correctly
1697-0.0,3.6509642616482426e-05,1697,Comparative height size at age 10
1960-0.0,3.620661247751451e-05,1960,Fed-up feelings
20197-2.0,3.608460979217972e-05,20197,Number of word pairs correctly associated
864-0.0,3.5369925822176396e-05,864,Number of days/week walked 10+ minutes
5485-0.0,3.50674592139328e-05,5485,Leg pain when walking normally
1190-0.0,3.45864005495657e-05,1190,Nap during day
1389-0.0,3.2290748782061045e-05,1389,Pork intake
99999991-0.0,3.228343389509834e-05,99999991,Unusual and psychotic experiences
20541-0.0,3.141187338298311e-05,20541,Difficulty stopping worrying during worst period of anxiety
20544-0.0-6,3.0862305687829545e-05,20544,Depression diagnosed by professional
5518-0.0,3.069959448853638e-05,5518,Leg pain on walking : effect of standing still
20494-0.0,2.8672244659553097e-05,20494,Felt irritable or had angry outbursts in past month
3571-0.0,2.8481352915354513e-05,3571,Back pain for 3+ months
6374-2.0,2.7413120662166073e-05,6374,Number of puzzles viewed
1970-0.0,2.6839221374644153e-05,1970,Nervous feelings
1687-0.0,2.5468710342740667e-05,1687,Comparative body size at age 10
1359-0.0,2.5079458150187494e-05,1359,Poultry intake
2020-0.0,2.4294499998504542e-05,2020,"Loneliness, isolation"
1747-0.0,2.3874486362728844e-05,1747,"Hair colour (natural, before greying)"
20511-0.0,2.3830688046241933e-05,20511,Recent poor appetite or overeating
20544-0.0-10,2.3336970179922542e-05,20544,Depression diagnosed by professional
1220-0.0,2.3143479319833328e-05,1220,Daytime dozing / sleeping (narcolepsy)
5674-0.0,2.2958337982873428e-05,5674,Severity of manic/irritable episodes
20448-0.0,2.2616334087197334e-05,20448,Professional informed about depression
1031-0.0,2.2343652635410296e-05,1031,Frequency of friend/family visits
20498-0.0,2.1950513819875944e-05,20498,Felt very upset when reminded of stressful experience in past month
20426-0.0,2.094103877408269e-05,20426,Restless during period of worst anxiety
4642-0.0,2.058688658303488e-05,4642,Ever manic/hyper for 2 days
20117-0.0,2.032815669415181e-05,20117,Alcohol drinker status
4537-0.0,1.9460009985277396e-05,4537,Work/job satisfaction
20445-0.0,1.8654141075703892e-05,20445,Depression possibly related to childbirth
20548-0.0-1,1.8488873206802963e-05,20548,Manifestations of mania or irritability
1548-0.0,1.843848354456837e-05,1548,Variation in diet
1170-0.0,1.843410418268271e-05,1170,Getting up in morning
20542-0.0,1.794953618196584e-05,20542,Stronger worrying (than other people) during period of worst anxiety
6333-2.0,1.6941792999051596e-05,6333,Duration spent answering each puzzle
5507-0.0,1.6830810670315903e-05,5507,Leg pain on walking : action taken
1060-0.0,1.6712526630279287e-05,1060,Time spent outdoors in winter
6772-2.0,1.5872228313378904e-05,6772,Interval between previous point and current one in numeric path (trail #1)
6349-2.0,1.5755366992617926e-05,6349,Total errors traversing numeric path (trail #1)
6183-0.0,1.527381823157279e-05,6183,Number of cigarettes previously smoked daily (current cigar/pipe smokers)
2936-0.0,1.524173916509605e-05,2936,Likelihood of resuming smoking
2237-0.0,1.5219643971247583e-05,2237,Plays computer games
5663-0.0,1.4926858509811326e-05,5663,Length of longest manic/irritable episode
4548-0.0,1.4570430307857934e-05,4548,Health satisfaction
20425-0.0,1.3990766061776107e-05,20425,Ever worried more than most people would in similar situation
20429-0.0,1.3987658961626691e-05,20429,Easily tired during worst period of anxiety
2463-0.0,1.3459284508846523e-05,2463,Fractured/broken bones in last 5 years
20544-0.0-15,1.3083422188099168e-05,20544,Depression diagnosed by professional
20417-0.0,1.2992438876960278e-05,20417,"Tense, sore, or aching muscles during worst period of anxiety"
3496-0.0,1.2737552861988505e-05,3496,Wants to stop smoking
1777-0.0,1.2526358614281925e-05,1777,Part of a multiple birth
20508-0.0,1.2260377174020548e-05,20508,Recent trouble concentrating on things
2926-0.0,1.2155300270623617e-05,2926,Number of unsuccessful stop-smoking attempts
20548-0.0-2,1.2097058867608905e-05,20548,Manifestations of mania or irritability
1349-0.0,1.1486846145856369e-05,1349,Processed meat intake
1757-0.0,1.1306460516175307e-05,1757,Facial ageing
20543-0.0,1.1304332402160334e-05,20543,Number of things worried about during worst period of anxiety
23122-0.0,1.0981968603794092e-05,23122,Arm predicted mass (right)
4526-0.0,1.0945141731063534e-05,4526,Happiness
1677-0.0,1.0841839329894773e-05,1677,Breastfed as a baby
20538-0.0,1.0773465420340202e-05,20538,Worried most days during period of worst anxiety
20491-0.0,1.0246586506962852e-05,20491,Someone to take to doctor when needed as a child
20423-0.0,1.0246337659440649e-05,20423,Keyed up or on edge during worst period of anxiety
3731-0.0,1.0151068625724842e-05,3731,Former alcohol drinker
20422-0.0,1.0146916819191596e-05,20422,More irritable than usual during worst period of anxiety
20474-0.0,1.0102820589388925e-05,20474,Ever believed in un-real communications or signs
20548-0.0-7,7.679140701085305e-06,20548,Manifestations of mania or irritability
2010-0.0,7.501551312531235e-06,2010,Suffer from 'nerves'
4570-0.0,7.273677665115612e-06,4570,Friendships satisfaction
1110-0.0,7.142566771932145e-06,1110,Length of mobile phone use
20407-0.0,7.135552700039544e-06,20407,Frequency of failure to fulfil normal expectations due to drinking alcohol in last year
2453-0.0,7.122159874664012e-06,2453,Cancer diagnosed by doctor
20549-0.0-3,6.934118377557911e-06,20549,Substances taken for anxiety
20018-0.0,6.702694591927898e-06,20018,Prospective memory result
20506-0.0,6.68886861222195e-06,20506,Recent feelings or nervousness or anxiety
20547-0.0-1,6.502186840187314e-06,20547,Activities undertaken to treat depression
31-0.0,6.2505184781692685e-06,31,Sex
3799-0.0,5.616665212720085e-06,3799,Headaches for 3+ months
2000-0.0,5.181036630240309e-06,2000,Worry too long after embarrassment
1538-0.0,4.7640466943486e-06,1538,Major dietary changes in the last 5 years
5452-0.0,4.524033911502088e-06,5452,Leg pain when standing still or sitting
3773-0.0,4.5139821698182596e-06,3773,Knee pain for 3+ months
95-0.0,4.483664052218672e-06,95,Pulse rate (during blood-pressure measurement)
1980-0.0,4.298721005930769e-06,1980,Worrier / anxious feelings
20401-0.0,4.278551963355768e-06,20401,Ever addicted to any substance or behaviour
20528-0.0,4.2415032087539e-06,20528,Diagnosed with life-threatening illness
1210-0.0,4.0006688001025604e-06,1210,Snoring
4728-0.0,3.688642567822995e-06,4728,Leg pain on walking
20544-0.0-13,3.6650192074317665e-06,20544,Depression diagnosed by professional
2443-0.0,3.5677827853598358e-06,2443,Diabetes diagnosed by doctor
20551-0.0-3,3.552877689265198e-06,20551,Substance of prescription or over-the-counter medication addiction
20517-0.0,3.2526188369188212e-06,20517,"Trouble falling or staying asleep, or sleeping too much"
6771-2.0,3.1067498079135388e-06,6771,Errors before selecting correct item in alphanumeric path (trail #2)
20516-0.0,3.003873148179401e-06,20516,Recent restlessness
