Feature,Importance,FieldID,FieldName
20527-0.0,0.00010843496458975297,20527,Been involved in combat or exposed to war-zone
23110-0.0,0.00010585631451873274,23110,Impedance of arm (left)
99999997-0.0,0.0001055176159905962,99999997,Happiness and subjective well-being
20509-0.0,0.00010399269352411883,20509,Recent inability to stop or control worrying
1528-0.0,0.00010189810118257868,1528,Water intake
2040-0.0,9.719980602185712e-05,2040,Risk taking
1359-0.0,9.270290335696746e-05,1359,Poultry intake
2887-0.0,9.240539951370899e-05,2887,Number of cigarettes previously smoked daily
1110-0.0,9.133849423345952e-05,1110,Length of mobile phone use
884-0.0,9.099459175618437e-05,884,Number of days/week of moderate physical activity 10+ minutes
20548-0.0-3,9.078167816867963e-05,20548,Manifestations of mania or irritability
6348-2.0,8.999903850733598e-05,6348,Duration to complete numeric path (trail #1)
22033-0.0,8.828312962822185e-05,22033,Summed days activity
5674-0.0,8.82520315318865e-05,5674,Severity of manic/irritable episodes
99999999-0.0,8.529279948489786e-05,99999999,Anxiety
1960-0.0,8.391907801339137e-05,1960,Fed-up feelings
4194-0.0,8.363988567020797e-05,4194,Pulse rate
3761-0.0,8.25657873297191e-05,3761,"Age hay fever, rhinitis or eczema diagnosed"
20507-0.0,8.225278278323767e-05,20507,Recent feelings of inadequacy
4526-0.0,8.198367095590273e-05,4526,Happiness
1170-0.0,7.86531789388646e-05,1170,Getting up in morning
1389-0.0,7.76202396828544e-05,1389,Pork intake
20526-0.0,7.719720661443257e-05,20526,Been in serious accident believed to be life-threatening
1518-0.0,7.369166108714085e-05,1518,Hot drink temperature
23122-0.0,7.267776021836991e-05,23122,Arm predicted mass (right)
20510-0.0,7.223174456089791e-05,20510,Recent feelings of depression
20535-0.0,7.201172552820297e-05,20535,Waking too early
20548-0.0-8,7.147101302704076e-05,20548,Manifestations of mania or irritability
4285-0.0,7.11867154816602e-05,4285,Time to complete test
816-0.0,7.058420915164682e-05,816,Job involves heavy manual or physical work
20542-0.0,7.045774994694644e-05,20542,Stronger worrying (than other people) during period of worst anxiety
20529-0.0,6.970969723122151e-05,20529,Victim of physically violent crime
23126-0.0,6.688995946576105e-05,23126,Arm predicted mass (left)
894-0.0,6.544987385841863e-05,894,Duration of moderate activity
2178-0.0,6.505133978408766e-05,2178,Overall health rating
23324-2.0,6.479903345191309e-05,23324,Number of symbol digit matches made correctly
20541-0.0,6.209498252303939e-05,20541,Difficulty stopping worrying during worst period of anxiety
20512-0.0,6.13981349391065e-05,20512,Recent feelings of foreboding
20544-0.0-6,6.120558370505358e-05,20544,Depression diagnosed by professional
6183-0.0,5.8484324779548014e-05,6183,Number of cigarettes previously smoked daily (current cigar/pipe smokers)
20016-0.0,5.8399496819448e-05,20016,Fluid intelligence score
20491-0.0,5.583301902366665e-05,20491,Someone to take to doctor when needed as a child
20551-0.0-1,5.3701172096167706e-05,20551,Substance of prescription or over-the-counter medication addiction
1835-0.0,5.326899302104139e-05,1835,Mother still alive
23121-0.0,5.262203812949374e-05,23121,Arm fat-free mass (right)
1628-0.0,5.2422949042445265e-05,1628,Alcohol intake versus 10 years previously
2080-0.0,5.068221672736834e-05,2080,Frequency of tiredness / lethargy in last 2 weeks
5518-0.0,5.0641137957077143e-05,5518,Leg pain on walking : effect of standing still
1070-0.0,4.919596176105912e-05,1070,Time spent watching television (TV)
20420-0.0,4.8263032694139586e-05,20420,Longest period spent worried or anxious
4559-0.0,4.8145639386823035e-05,4559,Family relationship satisfaction
20548-0.0-1,4.7132422276048644e-05,20548,Manifestations of mania or irritability
20525-0.0,4.695700468093514e-05,20525,Able to pay rent/mortgage as an adult
20422-0.0,4.634677745837922e-05,20422,More irritable than usual during worst period of anxiety
6333-2.0,4.615967373435293e-05,6333,Duration spent answering each puzzle
6351-2.0,4.578151383788668e-05,6351,Total errors traversing alphanumeric path (trail #2)
1060-0.0,4.5514302951171356e-05,1060,Time spent outdoors in winter
1697-0.0,4.5149497978809926e-05,1697,Comparative height size at age 10
20497-0.0,4.471504249073376e-05,20497,Repeated disturbing thoughts of stressful experience in past month
20520-0.0,4.449261486126779e-05,20520,Recent worrying too much about different things
4642-0.0,4.4110759580929184e-05,4642,Ever manic/hyper for 2 days
904-0.0,4.371995463594676e-05,904,Number of days/week of vigorous physical activity 10+ minutes
1031-0.0,4.3573228658634613e-05,1031,Frequency of friend/family visits
5364-0.0,4.347081260557494e-05,5364,Average weekly intake of other alcoholic drinks
20426-0.0,4.032729599693183e-05,20426,Restless during period of worst anxiety
2926-0.0,4.010181145740339e-05,2926,Number of unsuccessful stop-smoking attempts
1687-0.0,4.006586812884497e-05,1687,Comparative body size at age 10
20427-0.0,3.9461440674066994e-05,20427,Frequent trouble falling or staying asleep during worst period of anxiety
1727-0.0,3.872743367652985e-05,1727,Ease of skin tanning
3773-0.0,3.8505792596132327e-05,3773,Knee pain for 3+ months
20126-0.0,3.790197971552204e-05,20126,Bipolar and major depression status
95-0.0,3.63099350431442e-05,95,Pulse rate (during blood-pressure measurement)
1677-0.0,3.625853845095075e-05,1677,Breastfed as a baby
20432-0.0,3.525044684553958e-05,20432,Ongoing behavioural or miscellanous addiction
20445-0.0,3.5186121274465884e-05,20445,Depression possibly related to childbirth
1319-0.0,3.47690127648427e-05,1319,Dried fruit intake
20435-0.0,3.465034980594191e-05,20435,Difficulty concentrating during worst depression
20515-0.0,3.4447102687624785e-05,20515,Recent trouble relaxing
864-0.0,3.408971875888946e-05,864,Number of days/week walked 10+ minutes
1940-0.0,3.3892627447748814e-05,1940,Irritability
20417-0.0,3.382188826261638e-05,20417,"Tense, sore, or aching muscles during worst period of anxiety"
20428-0.0,3.381063879466067e-05,20428,Professional informed about anxiety
6773-2.0,3.34309488832223e-05,6773,Interval between previous point and current one in alphanumeric path (trail #2)
20474-0.0,3.283101245118137e-05,20474,Ever believed in un-real communications or signs
6374-2.0,3.265930670831813e-05,6374,Number of puzzles viewed
20551-0.0-3,3.201456243913346e-05,20551,Substance of prescription or over-the-counter medication addiction
6349-2.0,3.121213943342515e-05,6349,Total errors traversing numeric path (trail #1)
1717-0.0,3.1192444362946743e-05,1717,Skin colour
20517-0.0,2.9782235595763246e-05,20517,"Trouble falling or staying asleep, or sleeping too much"
20471-0.0,2.895657903300948e-05,20471,Ever seen an un-real vision
5496-0.0,2.8665461802676243e-05,5496,Leg pain when walking ever disappears while walking
1130-0.0,2.6846001064615325e-05,1130,Hands-free device/speakerphone use with mobile phone in last 3 month
6772-2.0,2.6655482303547636e-05,6772,Interval between previous point and current one in numeric path (trail #1)
20197-2.0,2.663456165937797e-05,20197,Number of word pairs correctly associated
4282-0.0,2.6532935204486578e-05,4282,Maximum digits remembered correctly
20516-0.0,2.5632925939307197e-05,20516,Recent restlessness
4570-0.0,2.510314586933528e-05,4570,Friendships satisfaction
3731-0.0,2.4932692394462655e-05,3731,Former alcohol drinker
20506-0.0,2.455448480191664e-05,20506,Recent feelings or nervousness or anxiety
3799-0.0,2.4340952304635513e-05,3799,Headaches for 3+ months
4537-0.0,2.381904555081037e-05,4537,Work/job satisfaction
1787-0.0,2.3617023113782404e-05,1787,Maternal smoking around birth
20425-0.0,2.2202806799842885e-05,20425,Ever worried more than most people would in similar situation
20543-0.0,2.1664891904988573e-05,20543,Number of things worried about during worst period of anxiety
20494-0.0,2.128576970532331e-05,20494,Felt irritable or had angry outbursts in past month
20468-0.0,2.113347383033761e-05,20468,Ever believed in an un-real conspiracy against self
4548-0.0,1.915136407877203e-05,4548,Health satisfaction
4501-0.0,1.8973274202240906e-05,4501,Non-accidental death in close genetic family
399-0.1,1.81427515009035e-05,399,Number of incorrect matches in round
31-0.0,1.7700969298376423e-05,31,Sex
2020-0.0,1.736213427494209e-05,2020,"Loneliness, isolation"
1349-0.0,1.6851617868557653e-05,1349,Processed meat intake
1269-0.0,1.684264741127065e-05,1269,Exposure to tobacco smoke at home
4653-0.0,1.684110853540207e-05,4653,Ever highly irritable/argumentative for 2 days
1408-0.0,1.6242585338708643e-05,1408,Cheese intake
20502-0.0,1.599219595768283e-05,20502,Ever had period extreme irritability
20544-0.0-10,1.5489048802011382e-05,20544,Depression diagnosed by professional
1777-0.0,1.5374244095851674e-05,1777,Part of a multiple birth
20495-0.0,1.5260935839877708e-05,20495,Avoided activities or situations because of previous stressful experience in past month
1757-0.0,1.4007875325334744e-05,1757,Facial ageing
2936-0.0,1.3736837560226385e-05,2936,Likelihood of resuming smoking
1478-0.0,1.3523188402144621e-05,1478,Salt added to food
1190-0.0,1.3509245737786249e-05,1190,Nap during day
403-0.0,1.3507843644312739e-05,403,Number of times snap-button pressed
1767-0.0,1.3371593327546031e-05,1767,Adopted as a child
20552-0.0-2,1.2735357349139082e-05,20552,Behavioural and miscellaneous addictions
20117-0.0,1.2491691669006891e-05,20117,Alcohol drinker status
20548-0.0-5,1.2339812902214289e-05,20548,Manifestations of mania or irritability
5452-0.0,1.1832267533324066e-05,5452,Leg pain when standing still or sitting
20423-0.0,1.1179613163425408e-05,20423,Keyed up or on edge during worst period of anxiety
20511-0.0,1.112394532510851e-05,20511,Recent poor appetite or overeating
2463-0.0,1.0794125321589268e-05,2463,Fractured/broken bones in last 5 years
20508-0.0,1.0526357294694452e-05,20508,Recent trouble concentrating on things
2030-0.0,1.0282025580965906e-05,2030,Guilty feelings
2010-0.0,1.0240886781815326e-05,2010,Suffer from 'nerves'
20544-0.0-15,1.0023672579031445e-05,20544,Depression diagnosed by professional
4728-0.0,9.398673515197803e-06,4728,Leg pain on walking
20547-0.0-1,9.29414659292419e-06,20547,Activities undertaken to treat depression
2237-0.0,9.236603465956538e-06,2237,Plays computer games
20401-0.0,9.02680753860842e-06,20401,Ever addicted to any substance or behaviour
1220-0.0,8.924970511638288e-06,1220,Daytime dozing / sleeping (narcolepsy)
1548-0.0,8.771360506779524e-06,1548,Variation in diet
20548-0.0-2,8.705759975882217e-06,20548,Manifestations of mania or irritability
20550-0.0-3,7.66733949123702e-06,20550,Activities undertaken to treat anxiety
20421-0.0,7.640701806913661e-06,20421,"Ever felt worried, tense, or anxious for most of a month or longer"
20544-0.0-13,7.559988894603366e-06,20544,Depression diagnosed by professional
6373-2.0,7.441373551026385e-06,6373,Number of puzzles correctly solved
20548-0.0-7,6.791190737955646e-06,20548,Manifestations of mania or irritability
20407-0.0,6.673326921002348e-06,20407,Frequency of failure to fulfil normal expectations due to drinking alcohol in last year
20530-0.0,6.655334959846651e-06,20530,Witnessed sudden violent death
1210-0.0,6.485874689462567e-06,1210,Snoring
5507-0.0,5.64050212017366e-06,5507,Leg pain on walking : action taken
20538-0.0,4.8313183574421675e-06,20538,Worried most days during period of worst anxiety
1970-0.0,4.493926009456162e-06,1970,Nervous feelings
5463-0.0,4.3058670954233745e-06,5463,Leg pain in calf/calves
5485-0.0,4.0782223789077e-06,5485,Leg pain when walking normally
20018-0.0,3.819131839877835e-06,20018,Prospective memory result
1747-0.0,3.5290129705692767e-06,1747,"Hair colour (natural, before greying)"
20429-0.0,3.520689412770006e-06,20429,Easily tired during worst period of anxiety
20447-0.0,3.442092591706322e-06,20447,Depression possibly related to stressful or traumatic event
3496-0.0,3.4225886795133424e-06,3496,Wants to stop smoking
2000-0.0,3.290563833178909e-06,2000,Worry too long after embarrassment
2453-0.0,3.2712749710264226e-06,2453,Cancer diagnosed by doctor
